run_ID,Time,CH4_aq,H2_aq,HCO3,HS,SO4,pH,Temp,CH4_g,CO2_g,H2_g,H2S_g,Biomass_MET,Biomass_SRB,Rxn_rate_MET,Rxn_rate_SRB
1,0,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-08,1.00E-08,2.88E-22,4.22E-22
1,0.5,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-08,1.00E-08,2.88E-22,4.23E-22
1,1,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-08,1.01E-08,2.88E-22,4.25E-22
1,1.5,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-08,1.01E-08,2.88E-22,4.26E-22
1,2,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-08,1.01E-08,2.89E-22,4.28E-22
1,2.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-08,1.02E-08,2.89E-22,4.29E-22
1,3,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-08,1.02E-08,2.89E-22,4.30E-22
1,3.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-08,1.02E-08,2.89E-22,4.32E-22
1,4,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-08,1.03E-08,2.89E-22,4.33E-22
1,4.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.03E-08,2.89E-22,4.35E-22
1,5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.03E-08,2.90E-22,4.36E-22
1,5.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.04E-08,2.90E-22,4.38E-22
1,6,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.04E-08,2.90E-22,4.39E-22
1,6.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.04E-08,2.90E-22,4.41E-22
1,7,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.05E-08,2.90E-22,4.42E-22
1,7.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.05E-08,2.90E-22,4.44E-22
1,8,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.05E-08,2.91E-22,4.45E-22
1,8.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.06E-08,2.91E-22,4.47E-22
1,9,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.06E-08,2.91E-22,4.48E-22
1,9.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.07E-08,2.91E-22,4.50E-22
1,10,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.07E-08,2.91E-22,4.51E-22
1,10.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.01E-08,1.07E-08,2.91E-22,4.53E-22
1,11,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.01E-08,1.08E-08,2.92E-22,4.54E-22
1,11.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.01E-08,1.08E-08,2.92E-22,4.56E-22
1,12,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.01E-08,1.08E-08,2.92E-22,4.57E-22
1,12.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.01E-08,1.09E-08,2.92E-22,4.59E-22
1,13,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.01E-08,1.09E-08,2.92E-22,4.60E-22
1,13.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.09E-08,2.92E-22,4.62E-22
1,14,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.10E-08,2.93E-22,4.63E-22
1,14.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.10E-08,2.93E-22,4.65E-22
1,15,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.11E-08,2.93E-22,4.66E-22
1,15.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.11E-08,2.93E-22,4.68E-22
1,16,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.11E-08,2.93E-22,4.69E-22
1,16.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.12E-08,2.93E-22,4.71E-22
1,17,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.12E-08,2.94E-22,4.73E-22
1,17.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.12E-08,2.94E-22,4.74E-22
1,18,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.13E-08,2.94E-22,4.76E-22
1,18.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.13E-08,2.94E-22,4.77E-22
1,19,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.02E-08,1.14E-08,2.94E-22,4.79E-22
1,19.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.02E-08,1.14E-08,2.94E-22,4.81E-22
1,20,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.02E-08,1.14E-08,2.95E-22,4.82E-22
1,20.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.02E-08,1.15E-08,2.95E-22,4.84E-22
1,21,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.02E-08,1.15E-08,2.95E-22,4.85E-22
1,21.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.02E-08,1.15E-08,2.95E-22,4.87E-22
1,22,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.16E-08,2.95E-22,4.89E-22
1,22.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.16E-08,2.95E-22,4.90E-22
1,23,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.17E-08,2.96E-22,4.92E-22
1,23.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.17E-08,2.96E-22,4.94E-22
1,24,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.17E-08,2.96E-22,4.95E-22
1,24.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.18E-08,2.96E-22,4.97E-22
1,25,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.18E-08,2.96E-22,4.98E-22
1,25.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.19E-08,2.96E-22,5.00E-22
1,26,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.19E-08,2.97E-22,5.02E-22
1,26.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.03E-08,1.19E-08,2.97E-22,5.04E-22
1,27,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.20E-08,2.97E-22,5.05E-22
1,27.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.20E-08,2.97E-22,5.07E-22
1,28,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.21E-08,2.97E-22,5.09E-22
1,28.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.21E-08,2.97E-22,5.10E-22
1,29,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.21E-08,2.98E-22,5.12E-22
1,29.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.22E-08,2.98E-22,5.14E-22
1,30,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.03E-08,1.22E-08,2.98E-22,5.15E-22
1,30.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.23E-08,2.98E-22,5.17E-22
1,31,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.23E-08,2.98E-22,5.19E-22
1,31.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.23E-08,2.98E-22,5.21E-22
1,32,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.24E-08,2.99E-22,5.22E-22
1,32.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.24E-08,2.99E-22,5.24E-22
1,33,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.25E-08,2.99E-22,5.26E-22
1,33.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.25E-08,2.99E-22,5.28E-22
1,34,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.04E-08,1.25E-08,2.99E-22,5.29E-22
1,34.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.26E-08,2.99E-22,5.31E-22
1,35,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.26E-08,3.00E-22,5.33E-22
1,35.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.27E-08,3.00E-22,5.35E-22
1,36,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.27E-08,3.00E-22,5.36E-22
1,36.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.28E-08,3.00E-22,5.38E-22
1,37,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.28E-08,3.00E-22,5.40E-22
1,37.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.28E-08,3.01E-22,5.42E-22
1,38,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.29E-08,3.01E-22,5.44E-22
1,38.5,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.04E-08,1.29E-08,3.01E-22,5.45E-22
1,39,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.30E-08,3.01E-22,5.47E-22
1,39.5,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.30E-08,3.01E-22,5.49E-22
1,40,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.31E-08,3.01E-22,5.51E-22
1,40.5,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.31E-08,3.02E-22,5.53E-22
1,41,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.31E-08,3.02E-22,5.55E-22
1,41.5,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.05E-08,1.32E-08,3.02E-22,5.56E-22
1,42,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.32E-08,3.02E-22,5.58E-22
1,42.5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.33E-08,3.02E-22,5.60E-22
1,43,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.33E-08,3.02E-22,5.62E-22
1,43.5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.34E-08,3.03E-22,5.64E-22
1,44,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.34E-08,3.03E-22,5.66E-22
1,44.5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.35E-08,3.03E-22,5.68E-22
1,45,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.35E-08,3.03E-22,5.70E-22
1,45.5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.35E-08,3.03E-22,5.72E-22
1,46,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.36E-08,3.03E-22,5.73E-22
1,46.5,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.36E-08,3.04E-22,5.75E-22
1,47,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.05E-08,1.37E-08,3.04E-22,5.77E-22
1,47.5,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.06E-08,1.37E-08,3.04E-22,5.79E-22
1,48,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.06E-08,1.38E-08,3.04E-22,5.81E-22
1,48.5,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.69E-10,1.06E-08,1.38E-08,3.04E-22,5.83E-22
1,49,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.69E-10,1.06E-08,1.39E-08,3.04E-22,5.85E-22
1,49.5,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.69E-10,1.06E-08,1.39E-08,3.05E-22,5.87E-22
1,50,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.69E-10,1.06E-08,1.40E-08,3.05E-22,5.89E-22
2,0,7.91E-07,37.10107176,1.9813,2.81E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.62E-10,1.00E-07,1.00E-07,2.88E-21,4.22E-21
2,0.5,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-07,1.00E-07,2.88E-21,4.23E-21
2,1,7.91E-07,37.10107176,1.9813,2.82E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.63E-10,1.00E-07,1.01E-07,2.88E-21,4.25E-21
2,1.5,7.91E-07,37.10107176,1.9813,2.83E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.00E-07,1.01E-07,2.88E-21,4.26E-21
2,2,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.64E-10,1.00E-07,1.01E-07,2.89E-21,4.28E-21
2,2.5,7.91E-07,37.10107176,1.9813,2.84E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.65E-10,1.00E-07,1.02E-07,2.89E-21,4.29E-21
2,3,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.00E-07,1.02E-07,2.89E-21,4.30E-21
2,3.5,7.91E-07,37.10107176,1.9813,2.85E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.66E-10,1.00E-07,1.02E-07,2.89E-21,4.32E-21
2,4,7.91E-07,37.10107176,1.9813,2.86E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.00E-07,1.03E-07,2.89E-21,4.33E-21
2,4.5,7.91E-07,37.10107176,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.67E-10,1.01E-07,1.03E-07,2.89E-21,4.35E-21
2,5,7.91E-07,37.10107175,1.9813,2.87E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.01E-07,1.03E-07,2.90E-21,4.36E-21
2,5.5,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.68E-10,1.01E-07,1.04E-07,2.90E-21,4.38E-21
2,6,7.91E-07,37.10107175,1.9813,2.88E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.69E-10,1.01E-07,1.04E-07,2.90E-21,4.39E-21
2,6.5,7.91E-07,37.10107175,1.9813,2.89E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.70E-10,1.01E-07,1.04E-07,2.90E-21,4.41E-21
2,7,7.91E-07,37.10107175,1.9813,2.90E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.70E-10,1.01E-07,1.05E-07,2.90E-21,4.42E-21
2,7.5,7.91E-07,37.10107175,1.9813,2.90E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.71E-10,1.01E-07,1.05E-07,2.90E-21,4.44E-21
2,8,7.91E-07,37.10107175,1.9813,2.91E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.71E-10,1.01E-07,1.05E-07,2.91E-21,4.45E-21
2,8.5,7.91E-07,37.10107175,1.9813,2.91E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.72E-10,1.01E-07,1.06E-07,2.91E-21,4.47E-21
2,9,7.91E-07,37.10107175,1.9813,2.92E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.72E-10,1.01E-07,1.06E-07,2.91E-21,4.48E-21
2,9.5,7.91E-07,37.10107175,1.9813,2.93E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.73E-10,1.01E-07,1.07E-07,2.91E-21,4.50E-21
2,10,7.91E-07,37.10107175,1.9813,2.93E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.74E-10,1.01E-07,1.07E-07,2.91E-21,4.51E-21
2,10.5,7.91E-07,37.10107175,1.9813,2.94E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.74E-10,1.01E-07,1.07E-07,2.91E-21,4.53E-21
2,11,7.91E-07,37.10107175,1.9813,2.95E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.75E-10,1.01E-07,1.08E-07,2.92E-21,4.54E-21
2,11.5,7.92E-07,37.10107175,1.9813,2.95E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.75E-10,1.01E-07,1.08E-07,2.92E-21,4.56E-21
2,12,7.92E-07,37.10107175,1.9813,2.96E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.76E-10,1.01E-07,1.08E-07,2.92E-21,4.57E-21
2,12.5,7.92E-07,37.10107175,1.9813,2.96E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.76E-10,1.01E-07,1.09E-07,2.92E-21,4.59E-21
2,13,7.92E-07,37.10107175,1.9813,2.97E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.77E-10,1.01E-07,1.09E-07,2.92E-21,4.60E-21
2,13.5,7.92E-07,37.10107175,1.9813,2.98E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.78E-10,1.02E-07,1.09E-07,2.92E-21,4.62E-21
2,14,7.92E-07,37.10107175,1.9813,2.98E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.78E-10,1.02E-07,1.10E-07,2.93E-21,4.63E-21
2,14.5,7.92E-07,37.10107175,1.9813,2.99E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.79E-10,1.02E-07,1.10E-07,2.93E-21,4.65E-21
2,15,7.92E-07,37.10107175,1.9813,3.00E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.79E-10,1.02E-07,1.11E-07,2.93E-21,4.66E-21
2,15.5,7.92E-07,37.10107175,1.9813,3.00E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.80E-10,1.02E-07,1.11E-07,2.93E-21,4.68E-21
2,16,7.92E-07,37.10107175,1.9813,3.01E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.81E-10,1.02E-07,1.11E-07,2.93E-21,4.69E-21
2,16.5,7.92E-07,37.10107175,1.9813,3.02E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.81E-10,1.02E-07,1.12E-07,2.93E-21,4.71E-21
2,17,7.92E-07,37.10107174,1.9813,3.02E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.82E-10,1.02E-07,1.12E-07,2.94E-21,4.73E-21
2,17.5,7.92E-07,37.10107174,1.9813,3.03E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.83E-10,1.02E-07,1.12E-07,2.94E-21,4.74E-21
2,18,7.92E-07,37.10107174,1.9813,3.04E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.83E-10,1.02E-07,1.13E-07,2.94E-21,4.76E-21
2,18.5,7.92E-07,37.10107174,1.9813,3.04E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.84E-10,1.02E-07,1.13E-07,2.94E-21,4.77E-21
2,19,7.92E-07,37.10107174,1.9813,3.05E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.84E-10,1.02E-07,1.14E-07,2.94E-21,4.79E-21
2,19.5,7.92E-07,37.10107174,1.9813,3.06E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.85E-10,1.02E-07,1.14E-07,2.94E-21,4.81E-21
2,20,7.92E-07,37.10107174,1.9813,3.06E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.86E-10,1.02E-07,1.14E-07,2.95E-21,4.82E-21
2,20.5,7.92E-07,37.10107174,1.9813,3.07E-08,7.2608034,6.1009,28.2,1.00E-06,0.0243,91.000004,2.86E-10,1.02E-07,1.15E-07,2.95E-21,4.84E-21
